SN,Aarrival City,Airline,Arrival,Current Date,Departure,Departure City,Ticket Price,Travel Date
10,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,311.0,02/12/2018
11,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,311.0,02/12/2018
12,AUS,Alaska Airlines,Austin,2018-02-02,ABQ,Albuquerque,325.59999999999997,02/12/2018
13,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,334.0,02/12/2018
14,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,345.0,02/12/2018
15,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,345.0,02/12/2018
16,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,348.0,02/12/2018
17,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,348.0,02/12/2018
18,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,348.0,02/12/2018
19,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,385.0,02/12/2018
20,AUS,United,Austin,2018-02-02,ABQ,Albuquerque,412.59999999999997,02/12/2018
21,AUS,Alaska Airlines,Austin,2018-02-02,ABQ,Albuquerque,469.0,02/12/2018
22,AUS,,Austin,2018-02-02,ABQ,Albuquerque,472.14,02/12/2018
23,AUS,,Austin,2018-02-02,ABQ,Albuquerque,473.15,02/12/2018
24,AUS,United,Austin,2018-02-02,ABQ,Albuquerque,493.0,02/12/2018
25,AUS,Delta,Austin,2018-02-02,ABQ,Albuquerque,503.0,02/12/2018
26,AUS,Delta,Austin,2018-02-02,ABQ,Albuquerque,643.0,02/12/2018
27,AUS,Delta,Austin,2018-02-02,ABQ,Albuquerque,747.0,02/12/2018
28,AUS,,Austin,2018-02-02,ABQ,Albuquerque,760.9599999999999,02/12/2018
0,DEN,United,Denver,2018-02-02,ABQ,Albuquerque,48.3,02/12/2018
1,DEN,United,Denver,2018-02-02,ABQ,Albuquerque,48.3,02/12/2018
2,DEN,Frontier Airlines,Denver,2018-02-02,ABQ,Albuquerque,58.3,02/12/2018
3,DEN,Delta,Denver,2018-02-02,ABQ,Albuquerque,97.0,02/12/2018
4,DEN,Delta,Denver,2018-02-02,ABQ,Albuquerque,97.0,02/12/2018
5,DEN,Delta,Denver,2018-02-02,ABQ,Albuquerque,97.0,02/12/2018
6,DEN,United,Denver,2018-02-02,ABQ,Albuquerque,120.3,02/12/2018
7,DEN,Delta,Denver,2018-02-02,ABQ,Albuquerque,129.0,02/12/2018
8,DEN,Delta,Denver,2018-02-02,ABQ,Albuquerque,129.0,02/12/2018
9,DEN,American Airlines,Denver,2018-02-02,ABQ,Albuquerque,129.0,02/12/2018
10,DEN,American Airlines,Denver,2018-02-02,ABQ,Albuquerque,129.0,02/12/2018
11,DEN,American Airlines,Denver,2018-02-02,ABQ,Albuquerque,129.0,02/12/2018
12,DEN,Boutique Air,Denver,2018-02-02,ABQ,Albuquerque,137.0,02/12/2018
13,DEN,American Airlines,Denver,2018-02-02,ABQ,Albuquerque,143.0,02/12/2018
14,DEN,Delta,Denver,2018-02-02,ABQ,Albuquerque,163.0,02/12/2018
15,DEN,United,Denver,2018-02-02,ABQ,Albuquerque,244.29999999999998,02/12/2018
16,DEN,American Airlines,Denver,2018-02-02,ABQ,Albuquerque,334.0,02/12/2018
17,DEN,American Airlines,Denver,2018-02-02,ABQ,Albuquerque,365.0,02/12/2018
18,DEN,American Airlines,Denver,2018-02-02,ABQ,Albuquerque,392.0,02/12/2018
19,DEN,,Denver,2018-02-02,ABQ,Albuquerque,548.85,02/12/2018
20,DEN,,Denver,2018-02-02,ABQ,Albuquerque,752.43,02/12/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,90.0,02/12/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,104.0,02/12/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,115.0,02/12/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,115.0,02/12/2018
4,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,120.0,02/12/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,120.0,02/12/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,120.0,02/12/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,125.0,02/12/2018
8,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,125.0,02/12/2018
9,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,141.0,02/12/2018
10,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,141.0,02/12/2018
11,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,141.0,02/12/2018
12,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,144.2,02/12/2018
13,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,144.2,02/12/2018
14,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,144.2,02/12/2018
15,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,144.2,02/12/2018
16,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,144.2,02/12/2018
17,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,144.2,02/12/2018
18,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,144.2,02/12/2018
19,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,144.2,02/12/2018
20,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,144.2,02/12/2018
21,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,144.2,02/12/2018
22,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
23,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
24,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
25,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
26,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
27,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
28,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
29,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
30,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
31,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
32,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
33,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
34,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,145.2,02/12/2018
0,ATL,American Airlines,Atlanta,2018-02-02,ABE,Allentown,383.3,02/12/2018
1,ATL,Delta,Atlanta,2018-02-02,ABE,Allentown,390.29999999999995,02/12/2018
2,ATL,Delta,Atlanta,2018-02-02,ABE,Allentown,390.29999999999995,02/12/2018
3,ATL,American Airlines,Atlanta,2018-02-02,ABE,Allentown,397.5,02/12/2018
4,ATL,American Airlines,Atlanta,2018-02-02,ABE,Allentown,397.5,02/12/2018
5,ATL,Delta,Atlanta,2018-02-02,ABE,Allentown,399.0,02/12/2018
6,ATL,Delta,Atlanta,2018-02-02,ABE,Allentown,399.0,02/12/2018
7,ATL,Delta,Atlanta,2018-02-02,ABE,Allentown,399.0,02/12/2018
8,ATL,American Airlines,Atlanta,2018-02-02,ABE,Allentown,399.0,02/12/2018
9,ATL,Delta,Atlanta,2018-02-02,ABE,Allentown,399.0,02/12/2018
10,ATL,,Atlanta,2018-02-02,ABE,Allentown,582.8700000000001,02/12/2018
11,ATL,,Atlanta,2018-02-02,ABE,Allentown,640.4,02/12/2018
12,ATL,,Atlanta,2018-02-02,ABE,Allentown,640.4,02/12/2018
13,ATL,,Atlanta,2018-02-02,ABE,Allentown,649.4799999999999,02/12/2018
14,ATL,,Atlanta,2018-02-02,ABE,Allentown,649.4799999999999,02/12/2018
15,ATL,United,Atlanta,2018-02-02,ABE,Allentown,695.0,02/12/2018
0,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1004.8,02/12/2018
1,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1004.8,02/12/2018
2,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1004.8,02/12/2018
3,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1099.2,02/12/2018
4,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1099.2,02/12/2018
5,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1295.2,02/12/2018
6,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1331.2,02/12/2018
7,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1331.2,02/12/2018
8,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1463.1999999999998,02/12/2018
9,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1665.2,02/12/2018
10,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1665.2,02/12/2018
11,CLT,Delta,Charlotte,2018-02-02,ABE,Allentown,1688.0,02/12/2018
12,CLT,Delta,Charlotte,2018-02-02,ABE,Allentown,1688.0,02/12/2018
13,CLT,Delta,Charlotte,2018-02-02,ABE,Allentown,1688.0,02/12/2018
14,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1700.0,02/12/2018
15,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1700.0,02/12/2018
16,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1700.0,02/12/2018
17,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1700.0,02/12/2018
18,CLT,Delta,Charlotte,2018-02-02,ABE,Allentown,1710.4,02/12/2018
19,CLT,Delta,Charlotte,2018-02-02,ABE,Allentown,1710.4,02/12/2018
20,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1772.8000000000002,02/12/2018
21,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1772.8000000000002,02/12/2018
22,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1795.2,02/12/2018
23,CLT,United,Charlotte,2018-02-02,ABE,Allentown,1968.0,02/12/2018
24,CLT,United,Charlotte,2018-02-02,ABE,Allentown,1990.3999999999999,02/12/2018
25,CLT,United,Charlotte,2018-02-02,ABE,Allentown,1990.3999999999999,02/12/2018
26,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,2135.2000000000003,02/12/2018
27,CLT,Delta,Charlotte,2018-02-02,ABE,Allentown,2202.4,02/12/2018
28,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,2334.3999999999996,02/12/2018
29,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,2334.3999999999996,02/12/2018
0,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,531.3199999999999,02/12/2018
1,YUL,WestJet,Montreal,2018-02-02,MCO,Orlando,651.2,02/12/2018
2,YUL,American Airlines,Montreal,2018-02-02,MCO,Orlando,774.0,02/12/2018
3,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,780.0,02/12/2018
4,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,780.0,02/12/2018
5,YUL,WestJet,Montreal,2018-02-02,MCO,Orlando,939.8,02/12/2018
6,YUL,WestJet,Montreal,2018-02-02,MCO,Orlando,939.8,02/12/2018
7,YUL,WestJet,Montreal,2018-02-02,MCO,Orlando,939.8,02/12/2018
8,YUL,,Montreal,2018-02-02,MCO,Orlando,960.0,02/12/2018
9,YUL,,Montreal,2018-02-02,MCO,Orlando,960.0,02/12/2018
10,YUL,,Montreal,2018-02-02,MCO,Orlando,960.0,02/12/2018
11,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,960.2,02/12/2018
12,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,960.2,02/12/2018
13,YUL,American Airlines,Montreal,2018-02-02,MCO,Orlando,989.0,02/12/2018
14,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,991.4,02/12/2018
15,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,991.4,02/12/2018
16,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,991.4,02/12/2018
17,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,991.4,02/12/2018
18,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,991.4,02/12/2018
19,YUL,American Airlines,Montreal,2018-02-02,MCO,Orlando,995.0,02/12/2018
20,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,995.0,02/12/2018
21,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,995.0,02/12/2018
22,YUL,United,Montreal,2018-02-02,MCO,Orlando,995.0,02/12/2018
23,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,995.0,02/12/2018
24,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,995.0,02/12/2018
25,YUL,United,Montreal,2018-02-02,MCO,Orlando,995.0,02/12/2018
26,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,995.0,02/12/2018
27,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,1067.72,02/12/2018
28,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,1098.92,02/12/2018
29,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,1098.92,02/12/2018
30,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,1098.92,02/12/2018
31,YUL,American Airlines,Montreal,2018-02-02,MCO,Orlando,1122.6,02/12/2018
32,YUL,American Airlines,Montreal,2018-02-02,MCO,Orlando,1122.6,02/12/2018
33,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,1141.2,02/12/2018
34,YUL,United,Montreal,2018-02-02,MCO,Orlando,1141.2,02/12/2018
0,YYZ,WestJet,Toronto,2018-02-02,MCO,Orlando,116.43,02/12/2018
1,YYZ,Air Canada,Toronto,2018-02-02,MCO,Orlando,123.95,02/12/2018
2,YYZ,Delta,Toronto,2018-02-02,MCO,Orlando,143.3,02/12/2018
3,YYZ,Air Canada,Toronto,2018-02-02,MCO,Orlando,320.7,02/12/2018
4,YYZ,WestJet,Toronto,2018-02-02,MCO,Orlando,473.33,02/12/2018
5,YYZ,Delta,Toronto,2018-02-02,MCO,Orlando,608.8,02/12/2018
6,YYZ,Air Canada,Toronto,2018-02-02,MCO,Orlando,608.8,02/12/2018
0,ANC,Ravn Alaska,Anchorage,2018-02-02,ADQ,Kodiak,336.0,02/12/2018
1,ANC,Ravn Alaska,Anchorage,2018-02-02,ADQ,Kodiak,336.0,02/12/2018
2,ANC,Ravn Alaska,Anchorage,2018-02-02,ADQ,Kodiak,336.0,02/12/2018
3,ANC,Ravn Alaska,Anchorage,2018-02-02,ADQ,Kodiak,336.0,02/12/2018
4,ANC,Ravn Alaska,Anchorage,2018-02-02,ADQ,Kodiak,336.0,02/12/2018
5,ANC,Alaska Airlines,Anchorage,2018-02-02,ADQ,Kodiak,375.20000000000005,02/12/2018
6,ANC,Alaska Airlines,Anchorage,2018-02-02,ADQ,Kodiak,375.20000000000005,02/12/2018
0,SEA,Alaska Airlines,Seattle,2018-02-02,ALW,Walla Walla,88.30000000000001,02/12/2018
1,SEA,Alaska Airlines,Seattle,2018-02-02,ALW,Walla Walla,110.3,02/12/2018
2,SEA,Alaska Airlines,Seattle,2018-02-02,ALW,Walla Walla,135.3,02/12/2018
0,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
1,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
2,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
3,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
4,BOS,JetBlue Airways,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
5,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
6,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
7,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
8,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
9,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
10,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
11,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
12,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
13,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
14,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
15,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
16,BOS,JetBlue Airways,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
17,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
18,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
19,BOS,JetBlue Airways,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
20,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
21,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
22,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
23,BOS,JetBlue Airways,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
24,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
25,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
26,BOS,JetBlue Airways,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
27,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
28,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
29,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
30,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,299.0,02/12/2018
31,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,339.0,02/12/2018
32,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,339.0,02/12/2018
33,BOS,Cape Air,Boston,2018-02-02,ACK,Nantucket,339.0,02/12/2018
34,BOS,JetBlue Airways,Boston,2018-02-02,ACK,Nantucket,339.0,02/12/2018
0,DCA,,Washington,2018-02-02,ACK,Nantucket,1734.8,02/12/2018
1,DCA,JetBlue Airways,Washington,2018-02-02,ACK,Nantucket,1746.8,02/12/2018
2,DCA,JetBlue Airways,Washington,2018-02-02,ACK,Nantucket,1829.2,02/12/2018
3,DCA,,Washington,2018-02-02,ACK,Nantucket,1834.8,02/12/2018
4,DCA,,Washington,2018-02-02,ACK,Nantucket,1834.8,02/12/2018
5,DCA,,Washington,2018-02-02,ACK,Nantucket,1834.8,02/12/2018
6,DCA,,Washington,2018-02-02,ACK,Nantucket,1857.2,02/12/2018
7,DCA,,Washington,2018-02-02,ACK,Nantucket,1857.2,02/12/2018
8,DCA,,Washington,2018-02-02,ACK,Nantucket,1857.2,02/12/2018
9,DCA,JetBlue Airways,Washington,2018-02-02,ACK,Nantucket,1866.8,02/12/2018
10,DCA,JetBlue Airways,Washington,2018-02-02,ACK,Nantucket,1866.8,02/12/2018
11,DCA,JetBlue Airways,Washington,2018-02-02,ACK,Nantucket,1866.8,02/12/2018
12,DCA,JetBlue Airways,Washington,2018-02-02,ACK,Nantucket,1926.8000000000002,02/12/2018
13,DCA,,Washington,2018-02-02,ACK,Nantucket,1951.6,02/12/2018
14,DCA,,Washington,2018-02-02,ACK,Nantucket,1951.6,02/12/2018
15,DCA,,Washington,2018-02-02,ACK,Nantucket,1954.8000000000002,02/12/2018
16,DCA,,Washington,2018-02-02,ACK,Nantucket,1954.8000000000002,02/12/2018
17,DCA,,Washington,2018-02-02,ACK,Nantucket,1954.8000000000002,02/12/2018
18,DCA,,Washington,2018-02-02,ACK,Nantucket,1954.8000000000002,02/12/2018
19,DCA,,Washington,2018-02-02,ACK,Nantucket,1954.8000000000002,02/12/2018
20,DCA,,Washington,2018-02-02,ACK,Nantucket,1954.8000000000002,02/12/2018
21,DCA,,Washington,2018-02-02,ACK,Nantucket,1954.8000000000002,02/12/2018
22,DCA,,Washington,2018-02-02,ACK,Nantucket,1977.2,02/12/2018
23,DCA,,Washington,2018-02-02,ACK,Nantucket,1977.2,02/12/2018
24,DCA,JetBlue Airways,Washington,2018-02-02,ACK,Nantucket,2006.8,02/12/2018
25,DCA,,Washington,2018-02-02,ACK,Nantucket,2034.8,02/12/2018
26,DCA,,Washington,2018-02-02,ACK,Nantucket,2131.6,02/12/2018
27,DCA,,Washington,2018-02-02,ACK,Nantucket,2131.6,02/12/2018
28,DCA,,Washington,2018-02-02,ACK,Nantucket,2131.6,02/12/2018
29,DCA,,Washington,2018-02-02,ACK,Nantucket,2131.6,02/12/2018
30,DCA,,Washington,2018-02-02,ACK,Nantucket,2131.6,02/12/2018
31,DCA,,Washington,2018-02-02,ACK,Nantucket,2131.6,02/12/2018
32,DCA,,Washington,2018-02-02,ACK,Nantucket,2131.6,02/12/2018
33,DCA,,Washington,2018-02-02,ACK,Nantucket,2131.6,02/12/2018
34,DCA,,Washington,2018-02-02,ACK,Nantucket,2131.6,02/12/2018
0,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,160.0,02/12/2018
1,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,160.0,02/12/2018
2,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,168.0,02/12/2018
3,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,168.0,02/12/2018
4,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,168.0,02/12/2018
5,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,168.0,02/12/2018
6,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,168.0,02/12/2018
7,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,168.0,02/12/2018
8,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,168.0,02/12/2018
9,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,210.0,02/12/2018
10,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,210.0,02/12/2018
11,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,210.0,02/12/2018
12,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,210.0,02/12/2018
13,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,230.0,02/12/2018
14,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,230.0,02/12/2018
15,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,230.0,02/12/2018
16,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,230.0,02/12/2018
17,LIH,Hawaiian Airlines,Lihue,2018-02-02,HNL,Honolulu,230.0,02/12/2018
0,AUS,Frontier Airlines,Austin,2018-02-03,ABQ,Albuquerque,118.0,02/13/2018
1,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
2,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
3,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
4,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
5,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
6,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
7,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
8,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
9,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
10,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
11,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
12,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
13,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
14,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
15,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
16,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
17,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
18,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
19,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
20,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
21,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
22,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
23,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
24,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,186.0,02/13/2018
25,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,187.0,02/13/2018
26,AUS,United,Austin,2018-02-03,ABQ,Albuquerque,208.0,02/13/2018
27,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,208.0,02/13/2018
28,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,208.0,02/13/2018
29,AUS,Delta,Austin,2018-02-03,ABQ,Albuquerque,227.0,02/13/2018
30,AUS,Delta,Austin,2018-02-03,ABQ,Albuquerque,232.60000000000002,02/13/2018
31,AUS,American Airlines,Austin,2018-02-03,ABQ,Albuquerque,253.0,02/13/2018
32,AUS,Alaska Airlines,Austin,2018-02-03,ABQ,Albuquerque,253.60000000000002,02/13/2018
33,AUS,Alaska Airlines,Austin,2018-02-03,ABQ,Albuquerque,279.0,02/13/2018
34,AUS,,Austin,2018-02-03,ABQ,Albuquerque,281.38,02/13/2018
0,DEN,Frontier Airlines,Denver,2018-02-03,ABQ,Albuquerque,43.3,02/13/2018
1,DEN,United,Denver,2018-02-03,ABQ,Albuquerque,48.3,02/13/2018
2,DEN,United,Denver,2018-02-03,ABQ,Albuquerque,48.3,02/13/2018
3,DEN,American Airlines,Denver,2018-02-03,ABQ,Albuquerque,57.0,02/13/2018
4,DEN,United,Denver,2018-02-03,ABQ,Albuquerque,84.30000000000001,02/13/2018
5,DEN,United,Denver,2018-02-03,ABQ,Albuquerque,84.30000000000001,02/13/2018
6,DEN,Delta,Denver,2018-02-03,ABQ,Albuquerque,93.0,02/13/2018
7,DEN,Delta,Denver,2018-02-03,ABQ,Albuquerque,93.0,02/13/2018
