SN,Aarrival City,Airline,Arrival,Current Date,Departure,Departure City,Ticket Price,Travel Date
26,YUL,United,Montreal,2018-02-01,MCO,Orlando,248.75,02/06/2018
27,YUL,Delta,Montreal,2018-02-01,MCO,Orlando,249.82999999999998,02/06/2018
28,YUL,Delta,Montreal,2018-02-01,MCO,Orlando,249.82999999999998,02/06/2018
29,YUL,Delta,Montreal,2018-02-01,MCO,Orlando,249.82999999999998,02/06/2018
30,YUL,Delta,Montreal,2018-02-01,MCO,Orlando,249.82999999999998,02/06/2018
31,YUL,United,Montreal,2018-02-01,MCO,Orlando,268.23,02/06/2018
32,YUL,WestJet,Montreal,2018-02-01,MCO,Orlando,272.0,02/06/2018
33,YUL,WestJet,Montreal,2018-02-01,MCO,Orlando,272.0,02/06/2018
34,YUL,,Montreal,2018-02-01,MCO,Orlando,279.23,02/06/2018
0,YYZ,WestJet,Toronto,2018-02-01,MCO,Orlando,116.43,02/06/2018
1,YYZ,WestJet,Toronto,2018-02-01,MCO,Orlando,116.43,02/06/2018
2,YYZ,American Airlines,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
3,YYZ,American Airlines,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
4,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
5,YYZ,American Airlines,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
6,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
7,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
8,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
9,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
10,YYZ,American Airlines,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
11,YYZ,American Airlines,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
12,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
13,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
14,YYZ,American Airlines,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
15,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
16,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
17,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
18,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
19,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
20,YYZ,American Airlines,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
21,YYZ,American Airlines,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
22,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
23,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
24,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
25,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
26,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,121.9,02/06/2018
27,YYZ,United,Toronto,2018-02-01,MCO,Orlando,125.13,02/06/2018
28,YYZ,United,Toronto,2018-02-01,MCO,Orlando,125.13,02/06/2018
29,YYZ,American Airlines,Toronto,2018-02-01,MCO,Orlando,126.1,02/06/2018
30,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,133.73,02/06/2018
31,YYZ,Delta,Toronto,2018-02-01,MCO,Orlando,133.73,02/06/2018
32,YYZ,American Airlines,Toronto,2018-02-01,MCO,Orlando,153.73,02/06/2018
33,YYZ,American Airlines,Toronto,2018-02-01,MCO,Orlando,153.73,02/06/2018
34,YYZ,American Airlines,Toronto,2018-02-01,MCO,Orlando,153.73,02/06/2018
0,ANC,Ravn Alaska,Anchorage,2018-02-01,ADQ,Kodiak,326.2,02/06/2018
1,ANC,Ravn Alaska,Anchorage,2018-02-01,ADQ,Kodiak,326.2,02/06/2018
2,ANC,Ravn Alaska,Anchorage,2018-02-01,ADQ,Kodiak,326.2,02/06/2018
3,ANC,Ravn Alaska,Anchorage,2018-02-01,ADQ,Kodiak,326.2,02/06/2018
4,ANC,Ravn Alaska,Anchorage,2018-02-01,ADQ,Kodiak,326.2,02/06/2018
5,ANC,Alaska Airlines,Anchorage,2018-02-01,ADQ,Kodiak,447.2,02/06/2018
6,ANC,Alaska Airlines,Anchorage,2018-02-01,ADQ,Kodiak,447.2,02/06/2018
0,SEA,Alaska Airlines,Seattle,2018-02-01,ALW,Walla Walla,122.3,02/06/2018
1,SEA,Alaska Airlines,Seattle,2018-02-01,ALW,Walla Walla,122.3,02/06/2018
2,SEA,Alaska Airlines,Seattle,2018-02-01,ALW,Walla Walla,122.3,02/06/2018
0,BOS,JetBlue Airways,Boston,2018-02-01,ACK,Nantucket,304.2,02/06/2018
1,BOS,JetBlue Airways,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
2,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
3,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
4,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
5,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
6,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
7,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
8,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
9,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
10,BOS,JetBlue Airways,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
11,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
12,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
13,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
14,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
15,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
16,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
17,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
18,BOS,Cape Air,Boston,2018-02-01,ACK,Nantucket,598.0,02/06/2018
0,DCA,JetBlue Airways,Washington,2018-02-01,ACK,Nantucket,220.79999999999998,02/06/2018
1,DCA,JetBlue Airways,Washington,2018-02-01,ACK,Nantucket,220.79999999999998,02/06/2018
2,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
3,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
4,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
5,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
6,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
7,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
8,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
9,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
10,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
11,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
12,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
13,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
14,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
15,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
16,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
17,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
18,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
19,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
20,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
21,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
22,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
23,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
24,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
25,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
26,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
27,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
28,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
29,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
30,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
31,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
32,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
33,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
34,DCA,,Washington,2018-02-01,ACK,Nantucket,368.70000000000005,02/06/2018
0,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,160.0,02/06/2018
1,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,160.0,02/06/2018
2,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,168.0,02/06/2018
3,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,168.0,02/06/2018
4,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,168.0,02/06/2018
5,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,168.0,02/06/2018
6,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,168.0,02/06/2018
7,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,168.0,02/06/2018
8,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,210.0,02/06/2018
9,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,210.0,02/06/2018
10,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,210.0,02/06/2018
11,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,230.0,02/06/2018
12,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,230.0,02/06/2018
13,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,230.0,02/06/2018
14,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,230.0,02/06/2018
15,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,230.0,02/06/2018
16,LIH,Hawaiian Airlines,Lihue,2018-02-01,HNL,Honolulu,250.0,02/06/2018
0,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,333.2,02/07/2018
1,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,333.2,02/07/2018
2,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,361.2,02/07/2018
3,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,361.2,02/07/2018
4,AUS,United,Austin,2018-02-02,ABQ,Albuquerque,361.2,02/07/2018
5,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,361.2,02/07/2018
6,AUS,United,Austin,2018-02-02,ABQ,Albuquerque,361.2,02/07/2018
7,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,361.2,02/07/2018
8,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,361.2,02/07/2018
9,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,361.2,02/07/2018
10,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,361.2,02/07/2018
11,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,361.2,02/07/2018
12,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,361.2,02/07/2018
13,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,361.2,02/07/2018
14,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,362.6,02/07/2018
15,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,362.6,02/07/2018
16,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,362.6,02/07/2018
17,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
18,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
19,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
20,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
21,AUS,United,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
22,AUS,United,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
23,AUS,United,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
24,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
25,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
26,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
27,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
28,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
29,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
30,AUS,United,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
31,AUS,United,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
32,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
33,AUS,United,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
34,AUS,American Airlines,Austin,2018-02-02,ABQ,Albuquerque,411.0,02/07/2018
0,DEN,United,Denver,2018-02-02,ABQ,Albuquerque,48.3,02/07/2018
1,DEN,United,Denver,2018-02-02,ABQ,Albuquerque,48.3,02/07/2018
2,DEN,United,Denver,2018-02-02,ABQ,Albuquerque,48.3,02/07/2018
3,DEN,American Airlines,Denver,2018-02-02,ABQ,Albuquerque,57.0,02/07/2018
4,DEN,American Airlines,Denver,2018-02-02,ABQ,Albuquerque,57.0,02/07/2018
5,DEN,Delta,Denver,2018-02-02,ABQ,Albuquerque,97.0,02/07/2018
6,DEN,Delta,Denver,2018-02-02,ABQ,Albuquerque,97.0,02/07/2018
7,DEN,Delta,Denver,2018-02-02,ABQ,Albuquerque,97.0,02/07/2018
8,DEN,Boutique Air,Denver,2018-02-02,ABQ,Albuquerque,107.0,02/07/2018
9,DEN,United,Denver,2018-02-02,ABQ,Albuquerque,120.3,02/07/2018
10,DEN,American Airlines,Denver,2018-02-02,ABQ,Albuquerque,129.0,02/07/2018
11,DEN,American Airlines,Denver,2018-02-02,ABQ,Albuquerque,129.0,02/07/2018
12,DEN,Delta,Denver,2018-02-02,ABQ,Albuquerque,129.0,02/07/2018
13,DEN,American Airlines,Denver,2018-02-02,ABQ,Albuquerque,129.0,02/07/2018
14,DEN,Delta,Denver,2018-02-02,ABQ,Albuquerque,163.0,02/07/2018
15,DEN,,Denver,2018-02-02,ABQ,Albuquerque,752.43,02/07/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,360.0,02/07/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,360.0,02/07/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,380.0,02/07/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,380.0,02/07/2018
4,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,380.0,02/07/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,380.0,02/07/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,380.0,02/07/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,480.0,02/07/2018
8,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,480.0,02/07/2018
9,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,480.0,02/07/2018
10,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,500.52,02/07/2018
11,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,517.3199999999999,02/07/2018
12,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,517.3199999999999,02/07/2018
13,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,535.5,02/07/2018
14,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,535.5,02/07/2018
15,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,535.5,02/07/2018
16,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,552.3,02/07/2018
17,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,552.3,02/07/2018
18,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,552.3,02/07/2018
19,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,552.3,02/07/2018
20,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,552.3,02/07/2018
21,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,552.3,02/07/2018
22,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,552.3,02/07/2018
23,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,552.3,02/07/2018
24,KOA,Mokulele Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,552.3,02/07/2018
25,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,596.8000000000001,02/07/2018
26,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,596.8000000000001,02/07/2018
27,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,596.8000000000001,02/07/2018
28,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,596.8000000000001,02/07/2018
29,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,596.8000000000001,02/07/2018
30,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,596.8000000000001,02/07/2018
31,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,596.8000000000001,02/07/2018
32,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,596.8000000000001,02/07/2018
33,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,596.8000000000001,02/07/2018
34,KOA,Hawaiian Airlines,Kailua-Kona,2018-02-02,HNL,Honolulu,596.8000000000001,02/07/2018
0,ATL,Delta,Atlanta,2018-02-02,ABE,Allentown,153.3,02/07/2018
1,ATL,Delta,Atlanta,2018-02-02,ABE,Allentown,153.3,02/07/2018
2,ATL,American Airlines,Atlanta,2018-02-02,ABE,Allentown,160.5,02/07/2018
3,ATL,American Airlines,Atlanta,2018-02-02,ABE,Allentown,160.5,02/07/2018
4,ATL,American Airlines,Atlanta,2018-02-02,ABE,Allentown,160.5,02/07/2018
5,ATL,Delta,Atlanta,2018-02-02,ABE,Allentown,162.0,02/07/2018
6,ATL,American Airlines,Atlanta,2018-02-02,ABE,Allentown,162.0,02/07/2018
7,ATL,Delta,Atlanta,2018-02-02,ABE,Allentown,162.0,02/07/2018
8,ATL,Delta,Atlanta,2018-02-02,ABE,Allentown,162.0,02/07/2018
9,ATL,Delta,Atlanta,2018-02-02,ABE,Allentown,162.0,02/07/2018
10,ATL,American Airlines,Atlanta,2018-02-02,ABE,Allentown,162.0,02/07/2018
11,ATL,American Airlines,Atlanta,2018-02-02,ABE,Allentown,162.0,02/07/2018
12,ATL,American Airlines,Atlanta,2018-02-02,ABE,Allentown,221.5,02/07/2018
13,ATL,United,Atlanta,2018-02-02,ABE,Allentown,484.0,02/07/2018
14,ATL,United,Atlanta,2018-02-02,ABE,Allentown,484.0,02/07/2018
15,ATL,United,Atlanta,2018-02-02,ABE,Allentown,484.0,02/07/2018
16,ATL,United,Atlanta,2018-02-02,ABE,Allentown,489.59999999999997,02/07/2018
17,ATL,United,Atlanta,2018-02-02,ABE,Allentown,489.59999999999997,02/07/2018
18,ATL,,Atlanta,2018-02-02,ABE,Allentown,494.20000000000005,02/07/2018
19,ATL,,Atlanta,2018-02-02,ABE,Allentown,507.2,02/07/2018
20,ATL,,Atlanta,2018-02-02,ABE,Allentown,507.2,02/07/2018
21,ATL,,Atlanta,2018-02-02,ABE,Allentown,507.2,02/07/2018
22,ATL,,Atlanta,2018-02-02,ABE,Allentown,512.8,02/07/2018
23,ATL,,Atlanta,2018-02-02,ABE,Allentown,512.8,02/07/2018
24,ATL,,Atlanta,2018-02-02,ABE,Allentown,530.8,02/07/2018
25,ATL,,Atlanta,2018-02-02,ABE,Allentown,569.8,02/07/2018
0,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1004.8,02/07/2018
1,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1004.8,02/07/2018
2,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1004.8,02/07/2018
3,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1099.2,02/07/2018
4,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1099.2,02/07/2018
5,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1295.2,02/07/2018
6,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1331.2,02/07/2018
7,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1331.2,02/07/2018
8,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1463.1999999999998,02/07/2018
9,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1665.2,02/07/2018
10,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1665.2,02/07/2018
11,CLT,Delta,Charlotte,2018-02-02,ABE,Allentown,1688.0,02/07/2018
12,CLT,Delta,Charlotte,2018-02-02,ABE,Allentown,1688.0,02/07/2018
13,CLT,Delta,Charlotte,2018-02-02,ABE,Allentown,1688.0,02/07/2018
14,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1700.0,02/07/2018
15,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1700.0,02/07/2018
16,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1700.0,02/07/2018
17,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1700.0,02/07/2018
18,CLT,Delta,Charlotte,2018-02-02,ABE,Allentown,1710.4,02/07/2018
19,CLT,Delta,Charlotte,2018-02-02,ABE,Allentown,1710.4,02/07/2018
20,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1772.8000000000002,02/07/2018
21,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1772.8000000000002,02/07/2018
22,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,1795.2,02/07/2018
23,CLT,United,Charlotte,2018-02-02,ABE,Allentown,1968.0,02/07/2018
24,CLT,United,Charlotte,2018-02-02,ABE,Allentown,1990.3999999999999,02/07/2018
25,CLT,United,Charlotte,2018-02-02,ABE,Allentown,1990.3999999999999,02/07/2018
26,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,2135.2000000000003,02/07/2018
27,CLT,Delta,Charlotte,2018-02-02,ABE,Allentown,2202.4,02/07/2018
28,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,2334.3999999999996,02/07/2018
29,CLT,American Airlines,Charlotte,2018-02-02,ABE,Allentown,2334.3999999999996,02/07/2018
0,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,97.2,02/07/2018
1,YUL,American Airlines,Montreal,2018-02-02,MCO,Orlando,97.2,02/07/2018
2,YUL,American Airlines,Montreal,2018-02-02,MCO,Orlando,97.2,02/07/2018
3,YUL,American Airlines,Montreal,2018-02-02,MCO,Orlando,97.2,02/07/2018
4,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,123.95,02/07/2018
5,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,128.35,02/07/2018
6,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,128.35,02/07/2018
7,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,128.35,02/07/2018
8,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,128.35,02/07/2018
9,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,148.8,02/07/2018
10,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,166.95,02/07/2018
11,YUL,United,Montreal,2018-02-02,MCO,Orlando,190.05,02/07/2018
12,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,190.5,02/07/2018
13,YUL,WestJet,Montreal,2018-02-02,MCO,Orlando,190.5,02/07/2018
14,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,191.8,02/07/2018
15,YUL,Air Canada,Montreal,2018-02-02,MCO,Orlando,194.1,02/07/2018
16,YUL,United,Montreal,2018-02-02,MCO,Orlando,195.0,02/07/2018
17,YUL,United,Montreal,2018-02-02,MCO,Orlando,195.0,02/07/2018
18,YUL,United,Montreal,2018-02-02,MCO,Orlando,195.0,02/07/2018
19,YUL,United,Montreal,2018-02-02,MCO,Orlando,195.0,02/07/2018
20,YUL,United,Montreal,2018-02-02,MCO,Orlando,195.0,02/07/2018
21,YUL,United,Montreal,2018-02-02,MCO,Orlando,195.0,02/07/2018
22,YUL,,Montreal,2018-02-02,MCO,Orlando,197.05,02/07/2018
23,YUL,,Montreal,2018-02-02,MCO,Orlando,197.05,02/07/2018
24,YUL,,Montreal,2018-02-02,MCO,Orlando,197.05,02/07/2018
25,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,213.3,02/07/2018
26,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,213.3,02/07/2018
27,YUL,WestJet,Montreal,2018-02-02,MCO,Orlando,215.6,02/07/2018
28,YUL,WestJet,Montreal,2018-02-02,MCO,Orlando,215.6,02/07/2018
29,YUL,WestJet,Montreal,2018-02-02,MCO,Orlando,215.6,02/07/2018
30,YUL,American Airlines,Montreal,2018-02-02,MCO,Orlando,248.32999999999998,02/07/2018
31,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,249.82999999999998,02/07/2018
32,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,249.82999999999998,02/07/2018
33,YUL,American Airlines,Montreal,2018-02-02,MCO,Orlando,249.82999999999998,02/07/2018
34,YUL,Delta,Montreal,2018-02-02,MCO,Orlando,249.82999999999998,02/07/2018
0,YYZ,WestJet,Toronto,2018-02-02,MCO,Orlando,116.43,02/07/2018
1,YYZ,Delta,Toronto,2018-02-02,MCO,Orlando,116.43,02/07/2018
