SN,Aarrival City,Airline,Arrival,Current Date,Departure,Departure City,Ticket Price,Travel Date
11,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,135.0,02/08/2018
12,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,135.0,02/08/2018
13,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,135.0,02/08/2018
14,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,135.0,02/08/2018
15,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,135.0,02/08/2018
16,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,135.0,02/08/2018
17,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,135.0,02/08/2018
18,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,141.0,02/08/2018
19,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,141.0,02/08/2018
20,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,141.0,02/08/2018
21,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,141.0,02/08/2018
22,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,141.0,02/08/2018
23,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,141.0,02/08/2018
24,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,141.0,02/08/2018
25,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,145.2,02/08/2018
26,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,145.2,02/08/2018
27,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,145.2,02/08/2018
28,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,145.2,02/08/2018
29,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,145.2,02/08/2018
30,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,145.2,02/08/2018
31,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,145.2,02/08/2018
32,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,145.2,02/08/2018
33,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,145.2,02/08/2018
34,KOA,Mokulele Airlines,Kailua-Kona,2018-01-19,HNL,Honolulu,145.2,02/08/2018
0,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,549.6,02/08/2018
1,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,620.4,02/08/2018
2,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,631.6,02/08/2018
3,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,631.6,02/08/2018
4,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,638.4,02/08/2018
5,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,690.4,02/08/2018
6,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,690.4,02/08/2018
7,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,690.4,02/08/2018
8,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,690.4,02/08/2018
9,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,814.4,02/08/2018
10,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,814.4,02/08/2018
11,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,832.6,02/08/2018
12,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,832.6,02/08/2018
13,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,844.0,02/08/2018
14,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,844.0,02/08/2018
15,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,844.0,02/08/2018
16,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,844.0,02/08/2018
17,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,850.0,02/08/2018
18,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,850.0,02/08/2018
19,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,850.0,02/08/2018
20,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,850.0,02/08/2018
21,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,850.0,02/08/2018
22,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,850.0,02/08/2018
23,CLT,American Airlines,Charlotte,2018-01-19,ABE,Allentown,850.0,02/08/2018
24,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,855.2,02/08/2018
25,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,855.2,02/08/2018
26,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,855.2,02/08/2018
27,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,855.2,02/08/2018
28,CLT,Delta,Charlotte,2018-01-19,ABE,Allentown,883.2,02/08/2018
29,CLT,United,Charlotte,2018-01-19,ABE,Allentown,924.0,02/08/2018
30,CLT,United,Charlotte,2018-01-19,ABE,Allentown,935.2,02/08/2018
31,CLT,United,Charlotte,2018-01-19,ABE,Allentown,955.2,02/08/2018
0,YUL,Delta,Montreal,2018-01-19,MCO,Orlando,243.8,02/08/2018
1,YUL,Delta,Montreal,2018-01-19,MCO,Orlando,243.8,02/08/2018
2,YUL,Delta,Montreal,2018-01-19,MCO,Orlando,243.8,02/08/2018
3,YUL,Air Canada,Montreal,2018-01-19,MCO,Orlando,280.2,02/08/2018
4,YUL,Air Canada,Montreal,2018-01-19,MCO,Orlando,280.2,02/08/2018
5,YUL,American Airlines,Montreal,2018-01-19,MCO,Orlando,308.3,02/08/2018
6,YUL,American Airlines,Montreal,2018-01-19,MCO,Orlando,308.3,02/08/2018
7,YUL,American Airlines,Montreal,2018-01-19,MCO,Orlando,341.4,02/08/2018
8,YUL,,Montreal,2018-01-19,MCO,Orlando,351.74,02/08/2018
9,YUL,,Montreal,2018-01-19,MCO,Orlando,351.74,02/08/2018
10,YUL,,Montreal,2018-01-19,MCO,Orlando,351.74,02/08/2018
11,YUL,,Montreal,2018-01-19,MCO,Orlando,351.74,02/08/2018
12,YUL,,Montreal,2018-01-19,MCO,Orlando,351.74,02/08/2018
13,YUL,,Montreal,2018-01-19,MCO,Orlando,351.74,02/08/2018
14,YUL,,Montreal,2018-01-19,MCO,Orlando,351.74,02/08/2018
15,YUL,,Montreal,2018-01-19,MCO,Orlando,351.74,02/08/2018
16,YUL,,Montreal,2018-01-19,MCO,Orlando,351.74,02/08/2018
17,YUL,,Montreal,2018-01-19,MCO,Orlando,351.74,02/08/2018
18,YUL,,Montreal,2018-01-19,MCO,Orlando,351.74,02/08/2018
19,YUL,,Montreal,2018-01-19,MCO,Orlando,351.74,02/08/2018
20,YUL,Delta,Montreal,2018-01-19,MCO,Orlando,353.46,02/08/2018
21,YUL,Delta,Montreal,2018-01-19,MCO,Orlando,353.46,02/08/2018
22,YUL,WestJet,Montreal,2018-01-19,MCO,Orlando,360.26,02/08/2018
23,YUL,WestJet,Montreal,2018-01-19,MCO,Orlando,360.26,02/08/2018
24,YUL,WestJet,Montreal,2018-01-19,MCO,Orlando,360.26,02/08/2018
25,YUL,United,Montreal,2018-01-19,MCO,Orlando,362.06,02/08/2018
26,YUL,United,Montreal,2018-01-19,MCO,Orlando,362.06,02/08/2018
27,YUL,United,Montreal,2018-01-19,MCO,Orlando,362.06,02/08/2018
28,YUL,United,Montreal,2018-01-19,MCO,Orlando,362.06,02/08/2018
29,YUL,United,Montreal,2018-01-19,MCO,Orlando,362.06,02/08/2018
30,YUL,Air Canada,Montreal,2018-01-19,MCO,Orlando,399.40000000000003,02/08/2018
31,YUL,Delta,Montreal,2018-01-19,MCO,Orlando,415.8,02/08/2018
32,YUL,Delta,Montreal,2018-01-19,MCO,Orlando,415.8,02/08/2018
33,YUL,Delta,Montreal,2018-01-19,MCO,Orlando,415.8,02/08/2018
34,YUL,Delta,Montreal,2018-01-19,MCO,Orlando,415.8,02/08/2018
0,YYZ,American Airlines,Toronto,2018-01-19,MCO,Orlando,124.05,02/08/2018
1,YYZ,American Airlines,Toronto,2018-01-19,MCO,Orlando,124.05,02/08/2018
2,YYZ,Delta,Toronto,2018-01-19,MCO,Orlando,124.05,02/08/2018
3,YYZ,Delta,Toronto,2018-01-19,MCO,Orlando,124.05,02/08/2018
4,YYZ,Delta,Toronto,2018-01-19,MCO,Orlando,124.05,02/08/2018
5,YYZ,Delta,Toronto,2018-01-19,MCO,Orlando,124.05,02/08/2018
6,YYZ,American Airlines,Toronto,2018-01-19,MCO,Orlando,124.05,02/08/2018
7,YYZ,WestJet,Toronto,2018-01-19,MCO,Orlando,136.85,02/08/2018
8,YYZ,Air Canada,Toronto,2018-01-19,MCO,Orlando,136.85,02/08/2018
9,YYZ,Air Canada,Toronto,2018-01-19,MCO,Orlando,136.85,02/08/2018
10,YYZ,Air Canada,Toronto,2018-01-19,MCO,Orlando,136.85,02/08/2018
11,YYZ,United,Toronto,2018-01-19,MCO,Orlando,145.55,02/08/2018
12,YYZ,United,Toronto,2018-01-19,MCO,Orlando,145.55,02/08/2018
13,YYZ,United,Toronto,2018-01-19,MCO,Orlando,145.55,02/08/2018
14,YYZ,United,Toronto,2018-01-19,MCO,Orlando,145.55,02/08/2018
15,YYZ,United,Toronto,2018-01-19,MCO,Orlando,145.55,02/08/2018
16,YYZ,United,Toronto,2018-01-19,MCO,Orlando,145.55,02/08/2018
17,YYZ,United,Toronto,2018-01-19,MCO,Orlando,145.55,02/08/2018
18,YYZ,United,Toronto,2018-01-19,MCO,Orlando,145.55,02/08/2018
19,YYZ,United,Toronto,2018-01-19,MCO,Orlando,145.55,02/08/2018
20,YYZ,American Airlines,Toronto,2018-01-19,MCO,Orlando,160.2,02/08/2018
21,YYZ,American Airlines,Toronto,2018-01-19,MCO,Orlando,160.2,02/08/2018
22,YYZ,American Airlines,Toronto,2018-01-19,MCO,Orlando,160.2,02/08/2018
23,YYZ,American Airlines,Toronto,2018-01-19,MCO,Orlando,160.2,02/08/2018
24,YYZ,Delta,Toronto,2018-01-19,MCO,Orlando,161.7,02/08/2018
25,YYZ,American Airlines,Toronto,2018-01-19,MCO,Orlando,161.7,02/08/2018
26,YYZ,Air Canada,Toronto,2018-01-19,MCO,Orlando,169.1,02/08/2018
27,YYZ,Delta,Toronto,2018-01-19,MCO,Orlando,169.1,02/08/2018
28,YYZ,Delta,Toronto,2018-01-19,MCO,Orlando,177.8,02/08/2018
29,YYZ,Delta,Toronto,2018-01-19,MCO,Orlando,177.8,02/08/2018
30,YYZ,Delta,Toronto,2018-01-19,MCO,Orlando,177.8,02/08/2018
31,YYZ,United,Toronto,2018-01-19,MCO,Orlando,177.8,02/08/2018
32,YYZ,Delta,Toronto,2018-01-19,MCO,Orlando,177.8,02/08/2018
33,YYZ,Delta,Toronto,2018-01-19,MCO,Orlando,177.8,02/08/2018
34,YYZ,WestJet,Toronto,2018-01-19,MCO,Orlando,188.45,02/08/2018
0,ANC,Alaska Airlines,Anchorage,2018-01-19,ADQ,Kodiak,323.2,02/08/2018
1,ANC,Alaska Airlines,Anchorage,2018-01-19,ADQ,Kodiak,323.2,02/08/2018
2,ANC,Ravn Alaska,Anchorage,2018-01-19,ADQ,Kodiak,326.2,02/08/2018
3,ANC,Ravn Alaska,Anchorage,2018-01-19,ADQ,Kodiak,326.2,02/08/2018
4,ANC,Ravn Alaska,Anchorage,2018-01-19,ADQ,Kodiak,326.2,02/08/2018
5,ANC,Ravn Alaska,Anchorage,2018-01-19,ADQ,Kodiak,326.2,02/08/2018
0,SEA,Alaska Airlines,Seattle,2018-01-19,ALW,Walla Walla,88.30000000000001,02/08/2018
1,SEA,Alaska Airlines,Seattle,2018-01-19,ALW,Walla Walla,88.30000000000001,02/08/2018
2,SEA,Alaska Airlines,Seattle,2018-01-19,ALW,Walla Walla,88.30000000000001,02/08/2018
0,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
1,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
2,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
3,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
4,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
5,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
6,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
7,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
8,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
9,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
10,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
11,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
12,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
13,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
14,BOS,Cape Air,Boston,2018-01-19,ACK,Nantucket,299.0,02/08/2018
0,DCA,Delta,Washington,2018-01-19,ACK,Nantucket,97.8,02/08/2018
1,DCA,Delta,Washington,2018-01-19,ACK,Nantucket,97.8,02/08/2018
2,DCA,Delta,Washington,2018-01-19,ACK,Nantucket,97.8,02/08/2018
3,DCA,JetBlue Airways,Washington,2018-01-19,ACK,Nantucket,102.1,02/08/2018
4,DCA,JetBlue Airways,Washington,2018-01-19,ACK,Nantucket,220.79999999999998,02/08/2018
5,DCA,American Airlines,Washington,2018-01-19,ACK,Nantucket,254.1,02/08/2018
6,DCA,United,Washington,2018-01-19,ACK,Nantucket,430.8,02/08/2018
7,DCA,United,Washington,2018-01-19,ACK,Nantucket,430.8,02/08/2018
8,DCA,United,Washington,2018-01-19,ACK,Nantucket,430.8,02/08/2018
9,DCA,United,Washington,2018-01-19,ACK,Nantucket,430.8,02/08/2018
10,DCA,,Washington,2018-01-19,ACK,Nantucket,955.7,02/08/2018
11,DCA,,Washington,2018-01-19,ACK,Nantucket,961.3,02/08/2018
12,DCA,,Washington,2018-01-19,ACK,Nantucket,961.3,02/08/2018
13,DCA,,Washington,2018-01-19,ACK,Nantucket,961.3,02/08/2018
0,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,80.0,02/08/2018
1,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,80.0,02/08/2018
2,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,84.0,02/08/2018
3,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,84.0,02/08/2018
4,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,84.0,02/08/2018
5,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,84.0,02/08/2018
6,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,84.0,02/08/2018
7,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,84.0,02/08/2018
8,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,84.0,02/08/2018
9,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,94.0,02/08/2018
10,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,94.0,02/08/2018
11,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,105.0,02/08/2018
12,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,115.0,02/08/2018
13,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,115.0,02/08/2018
14,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,115.0,02/08/2018
15,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,115.0,02/08/2018
16,LIH,Hawaiian Airlines,Lihue,2018-01-19,HNL,Honolulu,115.0,02/08/2018
0,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,309.0,02/09/2018
1,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
2,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
3,AUS,United,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
4,AUS,United,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
5,AUS,United,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
6,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
7,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
8,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
9,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
10,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
11,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
12,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
13,AUS,United,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
14,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
15,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
16,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
17,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
18,AUS,United,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
19,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
20,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
21,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
22,AUS,United,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
23,AUS,United,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
24,AUS,United,Austin,2018-01-20,ABQ,Albuquerque,311.0,02/09/2018
25,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,314.6,02/09/2018
26,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,314.6,02/09/2018
27,AUS,American Airlines,Austin,2018-01-20,ABQ,Albuquerque,348.0,02/09/2018
28,AUS,United,Austin,2018-01-20,ABQ,Albuquerque,348.0,02/09/2018
29,AUS,Delta,Austin,2018-01-20,ABQ,Albuquerque,349.0,02/09/2018
30,AUS,United,Austin,2018-01-20,ABQ,Albuquerque,359.59999999999997,02/09/2018
31,AUS,United,Austin,2018-01-20,ABQ,Albuquerque,359.59999999999997,02/09/2018
32,AUS,Alaska Airlines,Austin,2018-01-20,ABQ,Albuquerque,416.6,02/09/2018
33,AUS,,Austin,2018-01-20,ABQ,Albuquerque,441.0,02/09/2018
34,AUS,,Austin,2018-01-20,ABQ,Albuquerque,447.2,02/09/2018
0,DEN,United,Denver,2018-01-20,ABQ,Albuquerque,48.3,02/09/2018
1,DEN,United,Denver,2018-01-20,ABQ,Albuquerque,48.3,02/09/2018
2,DEN,Frontier Airlines,Denver,2018-01-20,ABQ,Albuquerque,48.3,02/09/2018
3,DEN,Delta,Denver,2018-01-20,ABQ,Albuquerque,96.0,02/09/2018
4,DEN,Delta,Denver,2018-01-20,ABQ,Albuquerque,96.0,02/09/2018
5,DEN,Delta,Denver,2018-01-20,ABQ,Albuquerque,96.0,02/09/2018
6,DEN,United,Denver,2018-01-20,ABQ,Albuquerque,104.3,02/09/2018
7,DEN,Boutique Air,Denver,2018-01-20,ABQ,Albuquerque,107.0,02/09/2018
8,DEN,American Airlines,Denver,2018-01-20,ABQ,Albuquerque,113.0,02/09/2018
9,DEN,American Airlines,Denver,2018-01-20,ABQ,Albuquerque,113.0,02/09/2018
10,DEN,Delta,Denver,2018-01-20,ABQ,Albuquerque,113.0,02/09/2018
11,DEN,Delta,Denver,2018-01-20,ABQ,Albuquerque,129.0,02/09/2018
12,DEN,Delta,Denver,2018-01-20,ABQ,Albuquerque,143.0,02/09/2018
13,DEN,United,Denver,2018-01-20,ABQ,Albuquerque,154.29999999999998,02/09/2018
14,DEN,American Airlines,Denver,2018-01-20,ABQ,Albuquerque,183.0,02/09/2018
15,DEN,American Airlines,Denver,2018-01-20,ABQ,Albuquerque,183.0,02/09/2018
16,DEN,American Airlines,Denver,2018-01-20,ABQ,Albuquerque,224.0,02/09/2018
17,DEN,Delta,Denver,2018-01-20,ABQ,Albuquerque,292.0,02/09/2018
18,DEN,,Denver,2018-01-20,ABQ,Albuquerque,694.8,02/09/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,90.0,02/09/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,90.0,02/09/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,95.0,02/09/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,95.0,02/09/2018
4,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,95.7,02/09/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,104.0,02/09/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,104.0,02/09/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,120.0,02/09/2018
8,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,120.0,02/09/2018
9,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,130.0,02/09/2018
10,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,130.0,02/09/2018
11,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,141.0,02/09/2018
12,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,141.0,02/09/2018
13,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,141.0,02/09/2018
14,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,141.0,02/09/2018
15,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,141.0,02/09/2018
16,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,145.2,02/09/2018
17,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,145.2,02/09/2018
18,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,145.2,02/09/2018
19,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,145.2,02/09/2018
20,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,149.20000000000002,02/09/2018
21,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,149.20000000000002,02/09/2018
22,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,151.0,02/09/2018
23,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,151.0,02/09/2018
24,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,151.0,02/09/2018
25,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,151.0,02/09/2018
26,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,151.0,02/09/2018
27,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,154.2,02/09/2018
28,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,154.2,02/09/2018
29,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,154.2,02/09/2018
30,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,155.0,02/09/2018
31,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,155.2,02/09/2018
32,KOA,Mokulele Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,155.2,02/09/2018
33,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,159.2,02/09/2018
34,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-20,HNL,Honolulu,159.2,02/09/2018
0,ATL,Delta,Atlanta,2018-01-20,ABE,Allentown,395.3,02/09/2018
1,ATL,Delta,Atlanta,2018-01-20,ABE,Allentown,395.3,02/09/2018
2,ATL,Delta,Atlanta,2018-01-20,ABE,Allentown,395.3,02/09/2018
0,CLT,American Airlines,Charlotte,2018-01-20,ABE,Allentown,416.3,02/09/2018
1,CLT,American Airlines,Charlotte,2018-01-20,ABE,Allentown,416.3,02/09/2018
0,YUL,Air Canada,Montreal,2018-01-20,MCO,Orlando,273.7,02/09/2018
1,YUL,Air Transat,Montreal,2018-01-20,MCO,Orlando,383.8,02/09/2018
2,YUL,Air Canada,Montreal,2018-01-20,MCO,Orlando,415.6,02/09/2018
3,YUL,WestJet,Montreal,2018-01-20,MCO,Orlando,431.2,02/09/2018
4,YUL,Air Canada,Montreal,2018-01-20,MCO,Orlando,431.2,02/09/2018
5,YUL,WestJet,Montreal,2018-01-20,MCO,Orlando,431.2,02/09/2018
6,YUL,WestJet,Montreal,2018-01-20,MCO,Orlando,431.2,02/09/2018
7,YUL,Air Canada,Montreal,2018-01-20,MCO,Orlando,431.2,02/09/2018
8,YUL,WestJet,Montreal,2018-01-20,MCO,Orlando,433.94,02/09/2018
9,YUL,United,Montreal,2018-01-20,MCO,Orlando,570.0,02/09/2018
10,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,577.06,02/09/2018
11,YUL,United,Montreal,2018-01-20,MCO,Orlando,581.4,02/09/2018
12,YUL,United,Montreal,2018-01-20,MCO,Orlando,592.4,02/09/2018
13,YUL,American Airlines,Montreal,2018-01-20,MCO,Orlando,627.8,02/09/2018
14,YUL,American Airlines,Montreal,2018-01-20,MCO,Orlando,630.8,02/09/2018
15,YUL,American Airlines,Montreal,2018-01-20,MCO,Orlando,630.8,02/09/2018
16,YUL,United,Montreal,2018-01-20,MCO,Orlando,663.06,02/09/2018
17,YUL,,Montreal,2018-01-20,MCO,Orlando,668.46,02/09/2018
18,YUL,American Airlines,Montreal,2018-01-20,MCO,Orlando,691.0,02/09/2018
19,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,725.06,02/09/2018
20,YUL,United,Montreal,2018-01-20,MCO,Orlando,764.1,02/09/2018
21,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,772.7,02/09/2018
22,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,772.7,02/09/2018
23,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,772.7,02/09/2018
24,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,772.7,02/09/2018
25,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,772.7,02/09/2018
26,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,870.4,02/09/2018
27,YUL,Delta,Montreal,2018-01-20,MCO,Orlando,875.0600000000001,02/09/2018
28,YUL,United,Montreal,2018-01-20,MCO,Orlando,881.3399999999999,02/09/2018
