SN,Aarrival City,Airline,Arrival,Current Date,Departure,Departure City,Ticket Price,Travel Date
4,ANC,Ravn Alaska,Anchorage,2018-01-25,ADQ,Kodiak,326.2,02/09/2018
5,ANC,Ravn Alaska,Anchorage,2018-01-25,ADQ,Kodiak,326.2,02/09/2018
6,ANC,Ravn Alaska,Anchorage,2018-01-25,ADQ,Kodiak,326.2,02/09/2018
0,SEA,Alaska Airlines,Seattle,2018-01-25,ALW,Walla Walla,88.30000000000001,02/09/2018
1,SEA,Alaska Airlines,Seattle,2018-01-25,ALW,Walla Walla,88.30000000000001,02/09/2018
2,SEA,Alaska Airlines,Seattle,2018-01-25,ALW,Walla Walla,88.30000000000001,02/09/2018
0,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,99.0,02/09/2018
1,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,132.4,02/09/2018
2,BOS,JetBlue Airways,Boston,2018-01-25,ACK,Nantucket,139.0,02/09/2018
3,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,159.0,02/09/2018
4,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,159.0,02/09/2018
5,BOS,JetBlue Airways,Boston,2018-01-25,ACK,Nantucket,169.0,02/09/2018
6,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,169.0,02/09/2018
7,BOS,JetBlue Airways,Boston,2018-01-25,ACK,Nantucket,169.0,02/09/2018
8,BOS,JetBlue Airways,Boston,2018-01-25,ACK,Nantucket,189.0,02/09/2018
9,BOS,JetBlue Airways,Boston,2018-01-25,ACK,Nantucket,189.0,02/09/2018
10,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,189.0,02/09/2018
11,BOS,Cape Air,Boston,2018-01-25,ACK,Nantucket,189.0,02/09/2018
12,BOS,JetBlue Airways,Boston,2018-01-25,ACK,Nantucket,199.0,02/09/2018
0,DCA,American Airlines,Washington,2018-01-25,ACK,Nantucket,220.2,02/09/2018
1,DCA,American Airlines,Washington,2018-01-25,ACK,Nantucket,220.2,02/09/2018
2,DCA,American Airlines,Washington,2018-01-25,ACK,Nantucket,268.2,02/09/2018
3,DCA,JetBlue Airways,Washington,2018-01-25,ACK,Nantucket,313.6,02/09/2018
4,DCA,JetBlue Airways,Washington,2018-01-25,ACK,Nantucket,410.8,02/09/2018
5,DCA,JetBlue Airways,Washington,2018-01-25,ACK,Nantucket,414.0,02/09/2018
6,DCA,Delta,Washington,2018-01-25,ACK,Nantucket,658.0,02/09/2018
7,DCA,United,Washington,2018-01-25,ACK,Nantucket,821.5999999999999,02/09/2018
8,DCA,United,Washington,2018-01-25,ACK,Nantucket,821.5999999999999,02/09/2018
9,DCA,,Washington,2018-01-25,ACK,Nantucket,985.8000000000001,02/09/2018
10,DCA,United,Washington,2018-01-25,ACK,Nantucket,1362.8,02/09/2018
11,DCA,United,Washington,2018-01-25,ACK,Nantucket,1362.8,02/09/2018
12,DCA,,Washington,2018-01-25,ACK,Nantucket,1871.4,02/09/2018
13,DCA,,Washington,2018-01-25,ACK,Nantucket,1882.6,02/09/2018
0,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,160.0,02/09/2018
1,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,160.0,02/09/2018
2,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,168.0,02/09/2018
3,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,168.0,02/09/2018
4,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,188.0,02/09/2018
5,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,188.0,02/09/2018
6,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,188.0,02/09/2018
7,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,220.0,02/09/2018
8,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,220.0,02/09/2018
9,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,220.0,02/09/2018
10,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,230.0,02/09/2018
11,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,230.0,02/09/2018
12,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,230.0,02/09/2018
13,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,240.0,02/09/2018
14,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,240.0,02/09/2018
15,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,240.0,02/09/2018
16,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,240.0,02/09/2018
17,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,240.0,02/09/2018
18,LIH,Hawaiian Airlines,Lihue,2018-01-25,HNL,Honolulu,260.0,02/09/2018
0,AUS,Frontier Airlines,Austin,2018-01-26,ABQ,Albuquerque,118.0,02/10/2018
1,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,180.0,02/10/2018
2,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,180.0,02/10/2018
3,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,185.60000000000002,02/10/2018
4,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,185.60000000000002,02/10/2018
5,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
6,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
7,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
8,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
9,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
10,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
11,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
12,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
13,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
14,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
15,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
16,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
17,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
18,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
19,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
20,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
21,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
22,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
23,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,186.0,02/10/2018
24,AUS,Alaska Airlines,Austin,2018-01-26,ABQ,Albuquerque,188.0,02/10/2018
25,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,208.0,02/10/2018
26,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,208.0,02/10/2018
27,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,208.0,02/10/2018
28,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,214.0,02/10/2018
29,AUS,United,Austin,2018-01-26,ABQ,Albuquerque,214.0,02/10/2018
30,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,221.0,02/10/2018
31,AUS,Delta,Austin,2018-01-26,ABQ,Albuquerque,231.20000000000002,02/10/2018
32,AUS,Delta,Austin,2018-01-26,ABQ,Albuquerque,236.8,02/10/2018
33,AUS,Delta,Austin,2018-01-26,ABQ,Albuquerque,237.6,02/10/2018
34,AUS,American Airlines,Austin,2018-01-26,ABQ,Albuquerque,253.0,02/10/2018
0,DEN,Frontier Airlines,Denver,2018-01-26,ABQ,Albuquerque,33.300000000000004,02/10/2018
1,DEN,United,Denver,2018-01-26,ABQ,Albuquerque,48.3,02/10/2018
2,DEN,United,Denver,2018-01-26,ABQ,Albuquerque,48.3,02/10/2018
3,DEN,United,Denver,2018-01-26,ABQ,Albuquerque,48.3,02/10/2018
4,DEN,American Airlines,Denver,2018-01-26,ABQ,Albuquerque,57.0,02/10/2018
5,DEN,United,Denver,2018-01-26,ABQ,Albuquerque,87.3,02/10/2018
6,DEN,Delta,Denver,2018-01-26,ABQ,Albuquerque,96.0,02/10/2018
7,DEN,American Airlines,Denver,2018-01-26,ABQ,Albuquerque,113.0,02/10/2018
8,DEN,Delta,Denver,2018-01-26,ABQ,Albuquerque,115.0,02/10/2018
9,DEN,Delta,Denver,2018-01-26,ABQ,Albuquerque,115.0,02/10/2018
10,DEN,American Airlines,Denver,2018-01-26,ABQ,Albuquerque,129.0,02/10/2018
11,DEN,American Airlines,Denver,2018-01-26,ABQ,Albuquerque,129.0,02/10/2018
12,DEN,American Airlines,Denver,2018-01-26,ABQ,Albuquerque,209.6,02/10/2018
13,DEN,Delta,Denver,2018-01-26,ABQ,Albuquerque,298.0,02/10/2018
14,DEN,,Denver,2018-01-26,ABQ,Albuquerque,694.8,02/10/2018
0,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,180.0,02/10/2018
1,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,190.0,02/10/2018
2,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,190.0,02/10/2018
3,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,190.0,02/10/2018
4,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,190.0,02/10/2018
5,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,190.0,02/10/2018
6,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,190.0,02/10/2018
7,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,190.0,02/10/2018
8,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,190.0,02/10/2018
9,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,190.0,02/10/2018
10,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,191.4,02/10/2018
11,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,191.4,02/10/2018
12,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,191.4,02/10/2018
13,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,208.0,02/10/2018
14,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,208.0,02/10/2018
15,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,230.0,02/10/2018
16,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,230.0,02/10/2018
17,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,230.0,02/10/2018
18,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,250.0,02/10/2018
19,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,250.0,02/10/2018
20,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,250.0,02/10/2018
21,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,250.0,02/10/2018
22,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,250.0,02/10/2018
23,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,250.0,02/10/2018
24,KOA,Hawaiian Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,270.0,02/10/2018
25,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,282.0,02/10/2018
26,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,282.0,02/10/2018
27,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,282.0,02/10/2018
28,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,282.0,02/10/2018
29,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,282.0,02/10/2018
30,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,282.0,02/10/2018
31,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,290.4,02/10/2018
32,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,290.4,02/10/2018
33,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,290.4,02/10/2018
34,KOA,Mokulele Airlines,Kailua-Kona,2018-01-26,HNL,Honolulu,290.4,02/10/2018
0,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,221.2,02/10/2018
1,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,221.2,02/10/2018
2,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,225.3,02/10/2018
3,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,226.8,02/10/2018
4,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,226.8,02/10/2018
5,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,226.8,02/10/2018
6,ATL,Delta,Atlanta,2018-01-26,ABE,Allentown,335.3,02/10/2018
7,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,339.5,02/10/2018
8,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,339.5,02/10/2018
9,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,341.0,02/10/2018
10,ATL,American Airlines,Atlanta,2018-01-26,ABE,Allentown,341.0,02/10/2018
11,ATL,Delta,Atlanta,2018-01-26,ABE,Allentown,344.0,02/10/2018
12,ATL,Delta,Atlanta,2018-01-26,ABE,Allentown,344.0,02/10/2018
13,ATL,Delta,Atlanta,2018-01-26,ABE,Allentown,344.0,02/10/2018
14,ATL,Delta,Atlanta,2018-01-26,ABE,Allentown,378.2,02/10/2018
15,ATL,Delta,Atlanta,2018-01-26,ABE,Allentown,383.8,02/10/2018
16,ATL,,Atlanta,2018-01-26,ABE,Allentown,497.2,02/10/2018
17,ATL,,Atlanta,2018-01-26,ABE,Allentown,502.79999999999995,02/10/2018
18,ATL,,Atlanta,2018-01-26,ABE,Allentown,533.2,02/10/2018
19,ATL,,Atlanta,2018-01-26,ABE,Allentown,533.2,02/10/2018
20,ATL,,Atlanta,2018-01-26,ABE,Allentown,538.8,02/10/2018
21,ATL,Delta,Atlanta,2018-01-26,ABE,Allentown,576.6,02/10/2018
22,ATL,,Atlanta,2018-01-26,ABE,Allentown,616.2,02/10/2018
23,ATL,,Atlanta,2018-01-26,ABE,Allentown,621.8,02/10/2018
24,ATL,,Atlanta,2018-01-26,ABE,Allentown,621.8,02/10/2018
25,ATL,United,Atlanta,2018-01-26,ABE,Allentown,641.0,02/10/2018
26,ATL,,Atlanta,2018-01-26,ABE,Allentown,643.2,02/10/2018
27,ATL,United,Atlanta,2018-01-26,ABE,Allentown,646.6,02/10/2018
28,ATL,,Atlanta,2018-01-26,ABE,Allentown,647.8000000000001,02/10/2018
29,ATL,,Atlanta,2018-01-26,ABE,Allentown,647.8000000000001,02/10/2018
30,ATL,,Atlanta,2018-01-26,ABE,Allentown,648.8,02/10/2018
31,ATL,United,Atlanta,2018-01-26,ABE,Allentown,690.2,02/10/2018
32,ATL,,Atlanta,2018-01-26,ABE,Allentown,791.0,02/10/2018
0,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,273.2,02/10/2018
1,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,273.2,02/10/2018
2,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,273.2,02/10/2018
3,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,274.8,02/10/2018
4,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,274.8,02/10/2018
5,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,286.2,02/10/2018
6,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,286.8,02/10/2018
7,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,382.79999999999995,02/10/2018
8,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,416.3,02/10/2018
9,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,416.3,02/10/2018
10,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,425.0,02/10/2018
11,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,425.0,02/10/2018
12,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,425.0,02/10/2018
13,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,425.0,02/10/2018
14,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,427.0,02/10/2018
15,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,427.0,02/10/2018
16,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,432.6,02/10/2018
17,CLT,United,Charlotte,2018-01-26,ABE,Allentown,462.0,02/10/2018
18,CLT,United,Charlotte,2018-01-26,ABE,Allentown,467.6,02/10/2018
19,CLT,United,Charlotte,2018-01-26,ABE,Allentown,467.6,02/10/2018
20,CLT,Delta,Charlotte,2018-01-26,ABE,Allentown,552.6,02/10/2018
21,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,563.8,02/10/2018
22,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,563.8,02/10/2018
23,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,563.8,02/10/2018
24,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,583.5999999999999,02/10/2018
25,CLT,American Airlines,Charlotte,2018-01-26,ABE,Allentown,583.5999999999999,02/10/2018
0,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,97.2,02/10/2018
1,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,97.2,02/10/2018
2,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,97.2,02/10/2018
3,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,128.35,02/10/2018
4,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,132.55,02/10/2018
5,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,132.55,02/10/2018
6,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,132.55,02/10/2018
7,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,169.1,02/10/2018
8,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,204.7,02/10/2018
9,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,204.7,02/10/2018
10,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,208.9,02/10/2018
11,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,213.2,02/10/2018
12,YUL,WestJet,Montreal,2018-01-26,MCO,Orlando,213.2,02/10/2018
13,YUL,Air Transat,Montreal,2018-01-26,MCO,Orlando,223.85,02/10/2018
14,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,251.55,02/10/2018
15,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,253.05,02/10/2018
16,YUL,American Airlines,Montreal,2018-01-26,MCO,Orlando,313.9,02/10/2018
17,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,315.4,02/10/2018
18,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,319.6,02/10/2018
19,YUL,United,Montreal,2018-01-26,MCO,Orlando,326.15,02/10/2018
20,YUL,United,Montreal,2018-01-26,MCO,Orlando,326.15,02/10/2018
21,YUL,United,Montreal,2018-01-26,MCO,Orlando,326.15,02/10/2018
22,YUL,United,Montreal,2018-01-26,MCO,Orlando,326.15,02/10/2018
23,YUL,United,Montreal,2018-01-26,MCO,Orlando,326.15,02/10/2018
24,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,390.55,02/10/2018
25,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,390.55,02/10/2018
26,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,394.15,02/10/2018
27,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,447.26,02/10/2018
28,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,447.26,02/10/2018
29,YUL,Air Canada,Montreal,2018-01-26,MCO,Orlando,447.26,02/10/2018
30,YUL,United,Montreal,2018-01-26,MCO,Orlando,458.53,02/10/2018
31,YUL,Delta,Montreal,2018-01-26,MCO,Orlando,608.9,02/10/2018
32,YUL,WestJet,Montreal,2018-01-26,MCO,Orlando,696.5,02/10/2018
33,YUL,WestJet,Montreal,2018-01-26,MCO,Orlando,696.5,02/10/2018
0,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,365.70000000000005,02/10/2018
1,YYZ,Air Canada,Toronto,2018-01-26,MCO,Orlando,371.85,02/10/2018
2,YYZ,United,Toronto,2018-01-26,MCO,Orlando,397.95000000000005,02/10/2018
3,YYZ,United,Toronto,2018-01-26,MCO,Orlando,436.65000000000003,02/10/2018
4,YYZ,United,Toronto,2018-01-26,MCO,Orlando,436.65000000000003,02/10/2018
5,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,446.40000000000003,02/10/2018
6,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,485.09999999999997,02/10/2018
7,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,485.09999999999997,02/10/2018
8,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,485.09999999999997,02/10/2018
9,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,485.09999999999997,02/10/2018
10,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,485.09999999999997,02/10/2018
11,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,574.05,02/10/2018
12,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,574.05,02/10/2018
13,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,574.05,02/10/2018
14,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,578.55,02/10/2018
15,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,578.55,02/10/2018
16,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,578.55,02/10/2018
17,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,578.55,02/10/2018
18,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,578.55,02/10/2018
19,YYZ,Air Canada,Toronto,2018-01-26,MCO,Orlando,616.6500000000001,02/10/2018
20,YYZ,Air Canada,Toronto,2018-01-26,MCO,Orlando,616.6500000000001,02/10/2018
21,YYZ,WestJet,Toronto,2018-01-26,MCO,Orlando,642.45,02/10/2018
22,YYZ,WestJet,Toronto,2018-01-26,MCO,Orlando,642.45,02/10/2018
23,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,732.09,02/10/2018
24,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,736.59,02/10/2018
25,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,794.6999999999999,02/10/2018
26,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,794.6999999999999,02/10/2018
27,YYZ,Delta,Toronto,2018-01-26,MCO,Orlando,794.6999999999999,02/10/2018
28,YYZ,United,Toronto,2018-01-26,MCO,Orlando,826.89,02/10/2018
29,YYZ,United,Toronto,2018-01-26,MCO,Orlando,826.89,02/10/2018
30,YYZ,WestJet,Toronto,2018-01-26,MCO,Orlando,881.6999999999999,02/10/2018
31,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,881.6999999999999,02/10/2018
32,YYZ,American Airlines,Toronto,2018-01-26,MCO,Orlando,881.6999999999999,02/10/2018
33,YYZ,,Toronto,2018-01-26,MCO,Orlando,889.1999999999999,02/10/2018
34,YYZ,,Toronto,2018-01-26,MCO,Orlando,889.1999999999999,02/10/2018
0,ANC,Ravn Alaska,Anchorage,2018-01-26,ADQ,Kodiak,163.1,02/10/2018
1,ANC,Ravn Alaska,Anchorage,2018-01-26,ADQ,Kodiak,163.1,02/10/2018
2,ANC,Ravn Alaska,Anchorage,2018-01-26,ADQ,Kodiak,163.1,02/10/2018
3,ANC,Ravn Alaska,Anchorage,2018-01-26,ADQ,Kodiak,163.1,02/10/2018
4,ANC,Ravn Alaska,Anchorage,2018-01-26,ADQ,Kodiak,163.1,02/10/2018
0,SEA,Alaska Airlines,Seattle,2018-01-26,ALW,Walla Walla,122.3,02/10/2018
1,SEA,Alaska Airlines,Seattle,2018-01-26,ALW,Walla Walla,122.3,02/10/2018
2,SEA,Alaska Airlines,Seattle,2018-01-26,ALW,Walla Walla,122.3,02/10/2018
0,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,150.5,02/10/2018
1,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,150.5,02/10/2018
2,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,277.7,02/10/2018
3,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
4,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
5,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
6,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
7,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
8,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
9,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
10,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
11,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
12,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
13,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
14,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
15,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
16,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
17,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
18,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
19,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
20,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
21,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
22,BOS,JetBlue Airways,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
23,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
24,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
25,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
26,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
27,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
28,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
29,BOS,Cape Air,Boston,2018-01-26,ACK,Nantucket,299.0,02/10/2018
